Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
BANKNIFTY36900CE,26-07-2022 09:15:00,188.8,188.8,157.4,164.5,248200,999975,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:16:00,163.85,164.75,138.95,145.0,248825,999975,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:17:00,144.0,144.05,136.3,143.25,174675,1068175,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:18:00,142.85,148.4,137.7,143.0,148275,1068175,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:19:00,140.8,145.85,136.75,137.4,105725,1068175,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:20:00,136.35,150.6,133.95,143.2,148225,1163625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:21:00,142.9,142.9,135.95,138.95,114800,1163625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:22:00,138.6,143.25,134.65,141.2,77825,1163625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:23:00,141.45,146.7,139.35,146.7,74975,1209575,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:24:00,146.6,149.3,135.45,136.65,107750,1209575,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:25:00,137.55,137.55,123.8,132.4,199550,1209575,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:26:00,132.0,137.8,129.95,136.05,73350,1259600,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:27:00,136.75,139.0,125.55,129.7,129000,1259600,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:28:00,128.55,134.5,127.9,132.0,70375,1259600,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:29:00,132.2,134.35,129.15,129.4,63250,1265425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:30:00,128.25,137.5,127.1,135.8,65625,1265425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:31:00,134.45,145.95,133.3,138.7,114125,1265425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:32:00,139.55,147.2,137.55,140.0,86425,1280500,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:33:00,140.05,140.4,129.5,129.75,87425,1280500,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:34:00,130.45,130.45,121.0,122.1,123775,1280500,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:35:00,121.45,125.65,120.05,124.8,108300,1291275,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:36:00,125.15,126.4,118.05,120.35,82575,1291275,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:37:00,120.8,122.95,117.65,122.0,90950,1291275,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:38:00,121.15,127.6,120.15,126.7,80825,1302625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:39:00,126.25,127.2,121.85,125.45,28750,1302625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:40:00,125.05,128.75,122.75,124.9,45075,1302625,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:41:00,124.5,130.95,124.5,129.0,40850,1305725,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:42:00,129.4,129.4,123.1,126.6,41675,1305725,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:43:00,125.75,126.5,122.25,124.3,31800,1305725,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:44:00,123.4,124.35,115.0,120.95,128875,1312125,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:45:00,119.95,120.15,116.05,116.85,59525,1312125,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:46:00,116.45,120.1,112.15,118.75,103275,1312125,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:47:00,119.65,124.4,119.65,120.95,71350,1319375,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:48:00,120.8,123.1,118.9,119.75,58525,1319375,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:49:00,118.5,119.3,114.9,118.15,41825,1319375,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:50:00,116.4,120.8,115.55,116.65,53850,1334475,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:51:00,116.55,116.8,112.65,115.75,56000,1334475,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:52:00,115.55,116.85,111.7,114.0,74550,1334475,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:53:00,114.55,117.3,112.75,114.5,56325,1336425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:54:00,115.0,115.05,112.25,114.3,27125,1336425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:55:00,114.65,114.65,110.15,113.15,51775,1336425,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:56:00,113.65,113.65,104.6,106.2,137100,1353875,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:57:00,106.4,106.65,100.9,105.2,145475,1353875,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:58:00,105.35,106.5,102.75,104.4,93375,1353875,2022-07-26
BANKNIFTY36900CE,26-07-2022 09:59:00,105.0,105.95,103.45,105.3,58250,1348775,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:00:00,105.3,105.3,100.0,103.15,86200,1348775,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:01:00,103.8,105.3,97.8,97.8,128150,1348775,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:02:00,97.35,99.15,94.9,96.85,198225,1321375,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:03:00,97.25,98.8,93.9,98.75,132675,1321375,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:04:00,98.7,99.3,95.75,97.55,91400,1321375,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:05:00,97.8,100.45,97.4,98.5,68300,1321725,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:06:00,98.4,98.4,93.75,94.5,67525,1321725,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:07:00,93.8,95.05,91.0,93.75,84150,1321725,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:08:00,93.9,94.4,91.2,92.7,107975,1325650,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:09:00,92.4,97.45,91.9,94.2,61275,1325650,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:10:00,93.6,94.6,86.3,86.65,166075,1325650,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:11:00,86.75,87.55,82.3,87.55,205575,1313125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:12:00,87.55,89.6,85.4,87.75,105175,1313125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:13:00,87.8,88.9,85.1,86.3,54200,1313125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:14:00,86.15,87.65,84.45,84.45,75875,1305825,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:15:00,84.5,87.25,83.1,87.25,50400,1305825,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:16:00,87.2,89.3,87.2,88.55,49150,1305825,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:17:00,88.75,93.75,88.45,93.45,91025,1318450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:18:00,94.2,95.8,90.4,91.05,82325,1318450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:19:00,91.05,97.25,90.6,96.55,77275,1318450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:20:00,95.3,97.75,93.55,97.75,64200,1317975,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:21:00,97.9,98.9,93.9,96.55,65150,1317975,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:22:00,96.5,99.25,96.1,98.7,41075,1317975,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:23:00,99.05,103.0,97.5,102.8,75275,1316450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:24:00,102.9,103.25,97.25,97.45,80300,1316450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:25:00,96.4,97.85,90.45,91.8,91050,1316450,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:26:00,92.55,92.75,88.0,88.5,75400,1323750,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:27:00,89.2,91.6,86.85,87.3,46800,1323750,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:28:00,87.4,88.3,85.05,88.1,90825,1323750,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:29:00,87.65,88.25,85.8,85.9,33575,1326175,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:30:00,85.65,85.85,80.0,82.95,106675,1326175,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:31:00,82.45,83.15,77.8,80.0,115775,1326175,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:32:00,79.8,81.7,78.7,80.05,63400,1335125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:33:00,80.45,80.55,76.05,76.05,107175,1335125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:34:00,76.1,77.9,74.55,77.55,122650,1335125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:35:00,77.45,79.9,77.45,77.8,96800,1322150,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:36:00,77.65,78.6,74.8,76.25,71025,1322150,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:37:00,75.85,79.65,75.3,78.9,94675,1322150,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:38:00,78.8,82.0,77.95,81.9,78525,1322325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:39:00,81.6,83.35,79.15,80.35,69325,1322325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:40:00,80.5,83.85,80.4,83.65,64225,1322325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:41:00,84.05,85.95,83.45,84.55,67825,1310500,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:42:00,84.6,86.85,82.3,86.6,44100,1310500,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:43:00,86.1,86.45,80.4,80.6,59050,1310500,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:44:00,80.05,83.3,78.75,83.3,40875,1310025,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:45:00,82.95,83.0,79.5,82.35,30025,1310025,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:46:00,82.05,82.25,80.4,81.65,14225,1310025,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:47:00,81.65,84.75,80.8,84.75,24200,1315125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:48:00,84.3,87.75,83.7,84.0,52825,1315125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:49:00,84.3,86.9,83.35,86.3,29150,1315125,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:50:00,86.05,86.6,84.45,86.3,36850,1329325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:51:00,86.3,87.7,85.3,85.3,38350,1329325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:52:00,85.3,85.35,82.15,82.25,44350,1329325,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:53:00,82.8,88.0,82.35,87.55,34375,1325850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:54:00,87.05,91.05,86.65,90.25,86150,1325850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:55:00,90.55,92.3,89.6,92.3,59500,1325850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:56:00,92.6,92.7,89.35,89.5,78850,1327850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:57:00,89.3,94.35,89.25,93.35,54825,1327850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:58:00,93.6,93.75,90.65,91.9,57275,1327850,2022-07-26
BANKNIFTY36900CE,26-07-2022 10:59:00,92.1,94.95,92.0,93.85,47225,1329600,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:00:00,93.9,94.3,91.75,92.1,60675,1329600,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:01:00,91.9,96.4,89.9,95.5,70225,1329600,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:02:00,95.1,97.4,92.95,94.2,48450,1331950,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:03:00,93.9,97.25,92.45,96.15,50225,1331950,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:04:00,95.8,95.9,94.0,95.2,29050,1331950,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:05:00,94.95,94.95,88.15,88.6,78925,1334175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:06:00,89.0,93.2,89.0,92.1,36800,1334175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:07:00,91.9,92.5,89.3,90.0,47900,1334175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:08:00,89.75,89.75,83.45,84.85,90400,1341100,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:09:00,84.65,84.65,78.75,81.25,110300,1341100,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:10:00,81.15,83.0,80.0,80.95,50700,1341100,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:11:00,80.1,83.95,80.05,80.05,42175,1341975,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:12:00,79.95,80.65,78.45,79.95,72675,1341975,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:13:00,80.05,80.65,78.05,80.55,26625,1341975,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:14:00,80.5,83.15,79.3,82.65,64300,1339050,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:15:00,82.55,85.5,82.4,83.45,50750,1339050,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:16:00,82.95,83.1,80.0,82.65,34800,1339050,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:17:00,82.4,85.45,82.15,84.45,27825,1345850,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:18:00,84.95,86.5,83.85,85.4,37475,1345850,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:19:00,85.15,87.15,83.8,85.2,36600,1345850,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:20:00,84.7,88.7,84.4,87.6,52075,1355750,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:21:00,87.5,89.5,86.85,86.85,42800,1355750,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:22:00,86.9,87.55,85.3,86.1,28175,1355750,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:23:00,85.8,88.15,83.7,88.15,34625,1358175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:24:00,88.15,89.55,86.85,89.55,23075,1358175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:25:00,90.0,91.3,89.0,90.95,58050,1358175,2022-07-26
BANKNIFTY36900CE,26-07-2022 11:26:00,90.9,94.75,89.75,94.05,55025,1352050,2022-07-26
