Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
BANKNIFTY41400PE,25-10-2022 09:15:00,244.95,255.0,208.65,225.2,443250,346950,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:16:00,228.75,296.3,220.3,296.3,690475,346950,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:17:00,290.85,338.05,290.85,334.6,541000,524350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:18:00,339.6,365.7,319.05,338.3,402900,524350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:19:00,341.0,342.85,320.55,342.85,272375,524350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:20:00,345.0,385.0,344.25,384.25,463225,550750,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:21:00,387.0,398.0,373.25,382.25,306800,550750,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:22:00,382.25,403.35,371.8,396.1,252125,550750,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:23:00,397.25,401.0,364.85,370.75,200875,492350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:24:00,368.05,370.75,336.05,336.05,222850,492350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:25:00,339.85,345.0,317.7,328.9,229500,492350,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:26:00,328.6,363.6,328.6,350.1,234225,550625,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:27:00,352.55,363.95,335.9,337.1,150975,550625,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:28:00,337.55,358.85,329.05,357.0,138500,550625,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:29:00,355.75,356.65,340.95,347.65,95550,593825,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:30:00,346.75,360.9,332.8,353.65,143550,593825,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:31:00,351.55,351.6,335.35,336.85,80375,593825,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:32:00,338.95,340.45,327.9,334.2,123000,632600,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:33:00,333.2,347.85,331.25,346.2,81600,632600,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:34:00,342.6,345.5,326.05,329.25,100950,632600,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:35:00,327.95,327.95,297.2,309.05,232675,642050,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:36:00,310.0,325.7,305.25,306.35,150050,642050,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:37:00,305.6,319.3,299.0,319.3,112050,642050,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:38:00,319.55,329.0,314.05,318.0,129450,652325,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:39:00,313.6,319.3,306.65,308.45,96650,652325,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:40:00,306.3,318.0,296.05,318.0,153425,652325,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:41:00,316.2,325.3,314.5,316.8,149875,676575,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:42:00,315.0,339.75,314.55,335.35,178200,676575,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:43:00,335.05,338.15,322.95,329.35,104375,676575,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:44:00,329.35,335.15,320.6,322.75,84150,682300,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:45:00,320.8,331.65,314.2,327.2,115200,682300,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:46:00,329.7,331.65,316.2,322.7,108325,682300,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:47:00,323.7,326.15,314.1,324.65,90175,726875,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:48:00,326.15,329.55,309.3,312.3,111075,726875,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:49:00,310.0,325.4,309.6,316.35,109025,726875,2022-10-25
BANKNIFTY41400PE,25-10-2022 09:50:00,315.25,318.6,309.5,310.0,71950,748725,2022-10-25
