Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
USDINR-I,20-09-2022 09:15:00,79.74,79.75,79.73,79.74,8293,3094290,2022-09-20
USDINR-I,20-09-2022 09:16:00,79.74,79.74,79.73,79.74,10428,3094290,2022-09-20
USDINR-I,20-09-2022 09:17:00,79.74,79.74,79.72,79.73,20223,3093551,2022-09-20
USDINR-I,20-09-2022 09:18:00,79.73,79.74,79.73,79.74,1934,3093551,2022-09-20
USDINR-I,20-09-2022 09:19:00,79.74,79.74,79.73,79.74,6012,3093551,2022-09-20
USDINR-I,20-09-2022 09:20:00,79.74,79.74,79.74,79.74,1731,3092241,2022-09-20
USDINR-I,20-09-2022 09:21:00,79.74,79.74,79.74,79.74,1362,3092241,2022-09-20
USDINR-I,20-09-2022 09:22:00,79.74,79.74,79.74,79.74,4253,3092241,2022-09-20
USDINR-I,20-09-2022 09:23:00,79.74,79.74,79.73,79.73,2320,3089127,2022-09-20
USDINR-I,20-09-2022 09:24:00,79.73,79.74,79.71,79.72,27807,3089127,2022-09-20
USDINR-I,20-09-2022 09:25:00,79.72,79.73,79.71,79.72,3517,3089127,2022-09-20
USDINR-I,20-09-2022 09:26:00,79.72,79.73,79.72,79.72,7585,3077518,2022-09-20
USDINR-I,20-09-2022 09:27:00,79.72,79.73,79.72,79.72,2399,3077518,2022-09-20
USDINR-I,20-09-2022 09:28:00,79.72,79.73,79.71,79.72,3583,3077518,2022-09-20
USDINR-I,20-09-2022 09:29:00,79.72,79.72,79.72,79.72,4389,3075956,2022-09-20
USDINR-I,20-09-2022 09:30:00,79.72,79.73,79.72,79.72,7066,3075956,2022-09-20
USDINR-I,20-09-2022 09:31:00,79.72,79.72,79.72,79.72,2267,3075956,2022-09-20
USDINR-I,20-09-2022 09:32:00,79.72,79.73,79.72,79.72,3143,3077191,2022-09-20
USDINR-I,20-09-2022 09:33:00,79.72,79.72,79.72,79.72,3201,3077191,2022-09-20
USDINR-I,20-09-2022 09:34:00,79.73,79.74,79.72,79.74,8122,3077191,2022-09-20
USDINR-I,20-09-2022 09:35:00,79.73,79.74,79.73,79.73,767,3076517,2022-09-20
USDINR-I,20-09-2022 09:36:00,79.73,79.73,79.72,79.73,2951,3076517,2022-09-20
USDINR-I,20-09-2022 09:37:00,79.73,79.73,79.72,79.73,3339,3076517,2022-09-20
USDINR-I,20-09-2022 09:38:00,79.73,79.73,79.72,79.72,2617,3076502,2022-09-20
USDINR-I,20-09-2022 09:39:00,79.72,79.73,79.72,79.73,2320,3076502,2022-09-20
USDINR-I,20-09-2022 09:40:00,79.73,79.73,79.73,79.73,2566,3076502,2022-09-20
USDINR-I,20-09-2022 09:41:00,79.73,79.73,79.72,79.72,5013,3074553,2022-09-20
USDINR-I,20-09-2022 09:42:00,79.72,79.72,79.72,79.72,3638,3074553,2022-09-20
USDINR-I,20-09-2022 09:43:00,79.72,79.74,79.72,79.73,5724,3074553,2022-09-20
USDINR-I,20-09-2022 09:44:00,79.73,79.73,79.73,79.73,2471,3068163,2022-09-20
USDINR-I,20-09-2022 09:45:00,79.73,79.73,79.72,79.72,1436,3068163,2022-09-20
USDINR-I,20-09-2022 09:46:00,79.72,79.72,79.71,79.71,4589,3068163,2022-09-20
USDINR-I,20-09-2022 09:47:00,79.71,79.72,79.71,79.72,3541,3064573,2022-09-20
USDINR-I,20-09-2022 09:48:00,79.72,79.73,79.72,79.73,2417,3064573,2022-09-20
USDINR-I,20-09-2022 09:49:00,79.73,79.73,79.72,79.73,311,3064573,2022-09-20
USDINR-I,20-09-2022 09:50:00,79.73,79.73,79.73,79.73,1279,3064891,2022-09-20
USDINR-I,20-09-2022 09:51:00,79.73,79.74,79.73,79.73,2019,3064891,2022-09-20
