Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
NIFTYREALTY,09-05-2022 09:15:00,405.45,407.25,405.3,406.75,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:16:00,406.75,407.9,406.65,406.75,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:17:00,406.85,406.85,405.95,406.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:18:00,406.5,406.8,405.25,405.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:19:00,405.4,405.4,404.45,404.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:20:00,404.6,404.6,403.75,404.3,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:21:00,404.25,404.55,403.55,403.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:22:00,403.6,403.95,403.4,403.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:23:00,403.5,405.55,403.25,405.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:24:00,405.4,405.4,404.2,404.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:25:00,404.4,404.45,403.7,404.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:26:00,404.05,404.3,403.55,403.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:27:00,403.55,404.55,403.55,404.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:28:00,404.45,404.45,403.35,403.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:29:00,403.35,403.7,403.05,403.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:30:00,403.0,403.15,402.55,403.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:31:00,403.0,403.75,403.0,403.65,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:32:00,403.65,403.7,402.85,403.15,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:33:00,403.15,403.6,403.1,403.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:34:00,403.0,404.05,403.0,403.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:35:00,403.1,403.4,402.8,403.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:36:00,403.45,404.05,403.45,403.95,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:37:00,403.9,404.05,403.5,403.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:38:00,403.75,404.5,403.5,404.35,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:39:00,404.35,404.65,404.2,404.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:40:00,404.5,404.5,403.85,404.15,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:41:00,404.15,404.15,403.25,404.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:42:00,404.1,405.05,404.05,404.65,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:43:00,404.65,404.85,404.45,404.65,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:44:00,404.65,404.8,404.05,404.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:45:00,404.25,404.35,403.0,403.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:46:00,403.0,403.05,402.0,402.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:47:00,402.2,402.2,401.35,401.9,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:48:00,401.95,402.85,401.95,402.85,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:49:00,402.85,403.45,402.85,403.3,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:50:00,403.25,403.5,403.05,403.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:51:00,403.15,403.7,403.0,403.45,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:52:00,403.45,404.15,403.3,404.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:53:00,404.05,404.25,403.55,403.7,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:54:00,403.65,404.55,403.65,404.55,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:55:00,404.55,405.0,404.55,404.8,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:56:00,404.8,404.9,404.55,404.7,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:57:00,404.65,404.65,404.2,404.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:58:00,404.55,405.15,404.55,405.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 09:59:00,405.1,405.15,404.9,404.9,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:00:00,404.9,404.95,404.3,404.45,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:01:00,404.4,404.75,404.35,404.7,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:02:00,404.7,405.25,404.55,405.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:03:00,405.25,405.55,405.05,405.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:04:00,405.3,405.5,405.2,405.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:05:00,405.25,405.35,405.0,405.35,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:06:00,405.35,406.0,405.25,405.85,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:07:00,405.85,406.3,405.85,406.15,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:08:00,406.15,406.3,405.6,405.75,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:09:00,405.75,405.75,404.8,404.8,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:10:00,404.85,405.25,404.55,404.65,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:11:00,404.6,404.95,404.4,404.7,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:12:00,404.65,404.9,404.35,404.9,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:13:00,404.85,405.2,404.65,405.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:14:00,404.95,405.35,404.95,405.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:15:00,405.0,405.1,404.7,404.75,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:16:00,404.7,404.75,404.15,404.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:17:00,404.25,405.5,404.25,405.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:18:00,405.5,405.7,405.35,405.35,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:19:00,405.4,405.5,405.0,405.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:20:00,405.05,405.3,404.95,405.25,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:21:00,405.25,405.4,405.15,405.3,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:22:00,405.25,405.35,405.05,405.3,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:23:00,405.35,406.2,405.3,406.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:24:00,406.1,406.15,405.65,406.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:25:00,405.9,406.1,405.7,405.75,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:26:00,405.75,405.95,405.65,405.8,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:27:00,405.8,405.85,405.45,405.45,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:28:00,405.4,405.6,405.2,405.35,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:29:00,405.3,405.55,405.3,405.4,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:30:00,405.4,405.6,404.95,405.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:31:00,404.95,405.05,404.45,404.5,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:32:00,404.55,405.1,404.4,405.0,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:33:00,404.95,405.35,404.95,405.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:34:00,405.15,405.35,405.0,405.05,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:35:00,405.05,405.2,404.95,405.1,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:36:00,405.1,405.2,404.8,404.95,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:37:00,404.85,405.05,404.8,404.95,0,0,2022-05-09
NIFTYREALTY,09-05-2022 10:38:00,404.9,405.35,404.9,405.35,0,0,2022-05-09
