Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
NIFTYWK17650CE,07-04-2022 09:15:00,111.05,116.9,90.0,116.9,145550,1080250,2022-04-07
NIFTYWK17650CE,07-04-2022 09:16:00,116.9,116.9,96.8,100.2,101850,1080250,2022-04-07
NIFTYWK17650CE,07-04-2022 09:17:00,100.3,103.4,99.65,101.2,74800,1164700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:18:00,101.15,104.15,95.75,102.75,101350,1164700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:19:00,102.3,107.4,99.0,107.4,89200,1164700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:20:00,107.85,108.8,96.0,98.8,114700,1222900,2022-04-07
NIFTYWK17650CE,07-04-2022 09:21:00,97.7,98.2,90.9,90.9,107650,1222900,2022-04-07
NIFTYWK17650CE,07-04-2022 09:22:00,90.8,94.6,88.0,92.9,93500,1222900,2022-04-07
NIFTYWK17650CE,07-04-2022 09:23:00,91.55,94.8,88.6,94.8,85750,1280550,2022-04-07
NIFTYWK17650CE,07-04-2022 09:24:00,94.5,96.55,89.0,89.0,133250,1280550,2022-04-07
NIFTYWK17650CE,07-04-2022 09:25:00,88.45,91.55,86.2,87.75,93500,1280550,2022-04-07
NIFTYWK17650CE,07-04-2022 09:26:00,87.65,87.75,84.45,85.1,84650,1357800,2022-04-07
NIFTYWK17650CE,07-04-2022 09:27:00,85.0,86.4,79.4,82.2,177450,1357800,2022-04-07
NIFTYWK17650CE,07-04-2022 09:28:00,82.05,82.1,78.3,81.05,128450,1357800,2022-04-07
NIFTYWK17650CE,07-04-2022 09:29:00,81.45,82.7,78.95,79.05,90950,1425200,2022-04-07
NIFTYWK17650CE,07-04-2022 09:30:00,79.05,84.15,76.7,82.65,142650,1425200,2022-04-07
NIFTYWK17650CE,07-04-2022 09:31:00,82.3,85.55,80.6,84.7,121450,1425200,2022-04-07
NIFTYWK17650CE,07-04-2022 09:32:00,85.7,86.25,81.85,84.2,85750,1464700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:33:00,83.35,83.8,80.1,82.5,74400,1464700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:34:00,83.25,83.25,79.85,79.85,80250,1464700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:35:00,79.95,87.35,78.8,87.25,195850,1513350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:36:00,86.6,86.6,82.55,82.55,91700,1513350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:37:00,82.35,82.65,77.35,81.8,101950,1513350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:38:00,81.85,85.5,80.8,84.3,100500,1532600,2022-04-07
NIFTYWK17650CE,07-04-2022 09:39:00,84.05,84.6,78.75,80.25,78450,1532600,2022-04-07
NIFTYWK17650CE,07-04-2022 09:40:00,80.6,88.3,79.15,88.2,109550,1532600,2022-04-07
NIFTYWK17650CE,07-04-2022 09:41:00,88.05,90.8,87.25,90.8,151100,1554850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:42:00,90.7,92.25,86.3,90.25,139800,1554850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:43:00,89.5,89.55,85.05,86.8,119800,1554850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:44:00,86.75,89.0,85.5,86.95,80650,1571400,2022-04-07
NIFTYWK17650CE,07-04-2022 09:45:00,88.0,88.8,84.35,85.3,94350,1571400,2022-04-07
NIFTYWK17650CE,07-04-2022 09:46:00,84.45,85.4,82.3,84.05,77400,1571400,2022-04-07
NIFTYWK17650CE,07-04-2022 09:47:00,84.1,86.15,82.0,85.55,69750,1582950,2022-04-07
NIFTYWK17650CE,07-04-2022 09:48:00,85.95,88.9,81.75,83.25,108300,1582950,2022-04-07
NIFTYWK17650CE,07-04-2022 09:49:00,83.35,86.45,81.75,84.25,56500,1582950,2022-04-07
NIFTYWK17650CE,07-04-2022 09:50:00,84.15,88.75,83.0,87.35,86850,1604350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:51:00,87.75,92.45,85.6,89.95,111250,1604350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:52:00,89.9,91.45,86.3,89.5,84200,1604350,2022-04-07
NIFTYWK17650CE,07-04-2022 09:53:00,89.25,91.8,87.6,89.85,90700,1586700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:54:00,90.95,91.35,87.45,88.8,64250,1586700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:55:00,88.95,91.0,86.45,87.7,86050,1586700,2022-04-07
NIFTYWK17650CE,07-04-2022 09:56:00,87.65,88.0,80.55,81.15,101900,1587850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:57:00,80.7,83.85,80.4,82.9,77400,1587850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:58:00,82.2,86.0,81.7,86.0,77850,1587850,2022-04-07
NIFTYWK17650CE,07-04-2022 09:59:00,85.65,85.95,81.95,84.05,61900,1580300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:00:00,83.85,85.0,81.6,84.25,94550,1580300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:01:00,85.2,87.3,84.25,85.6,84950,1580300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:02:00,85.45,85.45,77.65,77.65,104700,1579050,2022-04-07
NIFTYWK17650CE,07-04-2022 10:03:00,77.35,81.55,77.0,80.2,105900,1579050,2022-04-07
NIFTYWK17650CE,07-04-2022 10:04:00,80.0,82.05,78.0,81.5,47600,1579050,2022-04-07
NIFTYWK17650CE,07-04-2022 10:05:00,81.65,84.2,79.45,83.25,76550,1622150,2022-04-07
NIFTYWK17650CE,07-04-2022 10:06:00,83.0,83.75,80.9,82.45,49750,1622150,2022-04-07
NIFTYWK17650CE,07-04-2022 10:07:00,82.8,87.7,82.65,87.7,92900,1622150,2022-04-07
NIFTYWK17650CE,07-04-2022 10:08:00,87.65,88.8,81.8,82.9,100850,1613600,2022-04-07
NIFTYWK17650CE,07-04-2022 10:09:00,82.9,83.85,78.4,79.3,95050,1613600,2022-04-07
NIFTYWK17650CE,07-04-2022 10:10:00,79.1,80.1,75.4,75.8,101450,1613600,2022-04-07
NIFTYWK17650CE,07-04-2022 10:11:00,75.8,78.2,72.0,77.55,211150,1680300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:12:00,77.5,84.85,77.5,83.35,154750,1680300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:13:00,84.0,84.3,82.0,84.3,65300,1680300,2022-04-07
NIFTYWK17650CE,07-04-2022 10:14:00,84.6,86.9,82.45,86.05,101750,1682250,2022-04-07
NIFTYWK17650CE,07-04-2022 10:15:00,86.05,94.6,86.05,91.0,223550,1682250,2022-04-07
NIFTYWK17650CE,07-04-2022 10:16:00,90.7,91.9,88.8,91.4,91850,1682250,2022-04-07
NIFTYWK17650CE,07-04-2022 10:17:00,90.9,91.4,85.15,85.2,88550,1655550,2022-04-07
NIFTYWK17650CE,07-04-2022 10:18:00,84.9,84.95,81.65,83.65,115350,1655550,2022-04-07
NIFTYWK17650CE,07-04-2022 10:19:00,83.35,88.85,82.5,87.7,80800,1655550,2022-04-07
NIFTYWK17650CE,07-04-2022 10:20:00,87.95,90.45,81.0,83.0,119800,1632750,2022-04-07
NIFTYWK17650CE,07-04-2022 10:21:00,82.65,82.8,78.85,81.35,86200,1632750,2022-04-07
NIFTYWK17650CE,07-04-2022 10:22:00,81.5,82.1,79.65,79.65,56350,1632750,2022-04-07
NIFTYWK17650CE,07-04-2022 10:23:00,79.65,80.2,75.75,76.7,94750,1659350,2022-04-07
NIFTYWK17650CE,07-04-2022 10:24:00,76.45,79.3,76.45,76.9,81350,1659350,2022-04-07
NIFTYWK17650CE,07-04-2022 10:25:00,76.9,76.9,74.0,74.25,116200,1659350,2022-04-07
NIFTYWK17650CE,07-04-2022 10:26:00,74.0,75.25,70.6,71.0,140000,1697400,2022-04-07
NIFTYWK17650CE,07-04-2022 10:27:00,71.0,73.75,66.45,67.65,178400,1697400,2022-04-07
NIFTYWK17650CE,07-04-2022 10:28:00,67.35,68.75,63.7,65.95,213750,1697400,2022-04-07
NIFTYWK17650CE,07-04-2022 10:29:00,66.4,66.6,59.0,60.7,213650,1748350,2022-04-07
NIFTYWK17650CE,07-04-2022 10:30:00,60.1,64.15,59.65,62.15,272250,1748350,2022-04-07
