Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest,Date
USDINR-I,04-04-2022 09:15:00,76.02,76.03,76.01,76.01,5594,3447388,2022-04-04
USDINR-I,04-04-2022 09:16:00,76.02,76.04,76.02,76.03,4906,3447388,2022-04-04
USDINR-I,04-04-2022 09:17:00,76.03,76.04,76.02,76.02,1683,3450119,2022-04-04
USDINR-I,04-04-2022 09:18:00,76.02,76.02,76.01,76.02,2021,3450119,2022-04-04
USDINR-I,04-04-2022 09:19:00,76.02,76.02,76.0,76.0,12761,3450119,2022-04-04
USDINR-I,04-04-2022 09:20:00,76.0,76.0,75.98,75.99,8445,3453021,2022-04-04
USDINR-I,04-04-2022 09:21:00,75.99,76.0,75.98,75.98,7644,3453021,2022-04-04
USDINR-I,04-04-2022 09:22:00,75.98,75.99,75.97,75.99,7107,3453021,2022-04-04
USDINR-I,04-04-2022 09:23:00,75.99,76.0,75.98,75.98,2864,3459416,2022-04-04
USDINR-I,04-04-2022 09:24:00,75.98,75.99,75.98,75.98,3588,3459416,2022-04-04
USDINR-I,04-04-2022 09:25:00,75.99,75.99,75.97,75.97,3950,3459416,2022-04-04
USDINR-I,04-04-2022 09:26:00,75.96,75.97,75.96,75.97,4276,3459420,2022-04-04
USDINR-I,04-04-2022 09:27:00,75.97,75.99,75.97,75.98,4121,3459420,2022-04-04
USDINR-I,04-04-2022 09:28:00,75.99,75.99,75.98,75.99,4246,3459420,2022-04-04
USDINR-I,04-04-2022 09:29:00,76.0,76.0,75.99,76.0,4089,3464560,2022-04-04
USDINR-I,04-04-2022 09:30:00,76.01,76.01,76.0,76.01,2207,3464560,2022-04-04
USDINR-I,04-04-2022 09:31:00,76.01,76.02,76.01,76.01,2096,3464560,2022-04-04
USDINR-I,04-04-2022 09:32:00,76.01,76.01,76.0,76.0,2972,3465411,2022-04-04
USDINR-I,04-04-2022 09:33:00,76.0,76.02,76.0,76.01,2644,3465411,2022-04-04
USDINR-I,04-04-2022 09:34:00,76.01,76.01,75.98,75.99,7183,3465411,2022-04-04
USDINR-I,04-04-2022 09:35:00,75.99,75.99,75.96,75.96,9541,3464441,2022-04-04
